,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
3,1839,BNB,BNB,bnb,2081,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149541613.4668026,149541613.4668026,False,,4,,,,2024-03-04T12:12:00.000Z,417.7678425899749,1802238895.5151021,8.3474,-0.40049067,0.80106574,7.23090269,38.61988255,31.64943026,81.368303,62473677235.45006,2.5741,62473677235.45,,2024-03-04T12:12:00.000Z,,,,,,2024-03-04 19:13:46.789679
4,5426,Solana,SOL,solana,630,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,442942446.2322949,571043504.0667281,True,,5,,,,2024-03-04T12:13:00.000Z,132.39087376311033,3227515701.5330305,14.9436,0.23006345,3.33590696,31.41585904,34.14826709,33.4431651,119.61188881,58641537483.46304,2.4162,75600948460.14,,2024-03-04T12:13:00.000Z,,,,,,2024-03-04 19:13:46.789679
5,52,XRP,XRP,xrp,1237,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54664031281.0,99987852435.0,False,,6,,,,2024-03-04T12:13:00.000Z,0.6555877115830151,2687385061.4182835,15.7414,1.13029845,4.56747891,23.86269872,25.7811284,13.30548346,7.12939611,35837067173.41315,1.4763,65558771158.3,,2024-03-04T12:13:00.000Z,,,,,,2024-03-04 19:13:46.789679
6,3408,USDC,USDC,usd-coin,17008,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,28878787153.309654,28878787153.309654,False,,7,,,,2024-03-04T12:13:00.000Z,1.000100938253981,7445322505.542663,41.6862,-0.00366704,0.01254823,0.00721368,-0.00757041,-0.00099491,0.01364917,28881702127.661995,1.19,28881702127.66,,2024-03-04T12:13:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-03-04 19:13:46.789679
7,2010,Cardano,ADA,cardano,1086,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35485670834.303,36671429496.447,False,,8,,,,2024-03-04T12:12:00.000Z,0.7804274823240805,1319314273.9337776,37.6959,0.36560589,7.25393673,34.9332643,49.58808358,39.49392659,95.23846305,27693992747.796146,1.141,35119236704.58,,2024-03-04T12:12:00.000Z,,,,,,2024-03-04 19:13:46.789679
8,74,Dogecoin,DOGE,dogecoin,901,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143327356383.7052,143327356383.7052,True,,9,,,,2024-03-04T12:13:00.000Z,0.1607986726502705,5014613938.675313,72.5653,-0.41422217,14.06976518,90.33392023,103.57918303,94.4391157,80.81836104,23046848660.972073,0.9495,23046848660.97,,2024-03-04T12:13:00.000Z,,,,,,2024-03-04 19:13:46.789679
9,5805,Avalanche,AVAX,avalanche,674,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,377255658.28268355,435945298.28268355,False,,10,,,,2024-03-04T12:12:00.000Z,43.44898054191093,579499647.9674546,-19.8979,0.61311794,1.65003143,18.57249335,21.65277258,17.31178001,97.37237113,16391373756.050116,0.6753,31283265990.18,,2024-03-04T12:12:00.000Z,,,,,,2024-03-04 19:13:46.789679
10,5994,Shiba Inu,SHIB,shiba-inu,749,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-03-04T12:12:00.000Z,2.62350671693106e-05,4096805030.9241357,-6.4028,0.37417256,16.9440375,175.96142748,188.82638043,172.24932652,187.40764412,15460047274.834415,0.637,15466466357.7,,2024-03-04T12:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-03-04 19:13:46.789679
11,6636,Polkadot,DOT,polkadot-new,697,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1285571578.5353236,1417832080.2436752,True,,12,,,,2024-03-04T12:12:00.000Z,10.049041864105668,803797205.0553997,43.7983,1.56723654,9.55433243,31.67858189,45.74132927,31.05155354,81.18294456,12918762612.005875,0.5323,14247853930.64,,2024-03-04T12:12:00.000Z,,,,,,2024-03-04 19:13:46.789679
12,1958,TRON,TRX,tron,937,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87950429527.30116,87950540784.34041,True,,13,71659659264.0,10112513220.697132,,2024-03-04T12:12:00.000Z,0.14111863389472468,366078199.13300633,22.1436,0.15115226,0.54450894,2.16125791,21.24438734,32.07051639,37.19566219,12411444465.346996,0.5114,12411460165.79,,2024-03-04T12:12:00.000Z,,,,,,2024-03-04 19:13:46.789679
13,1975,Chainlink,LINK,chainlink,1664,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,587099970.4527867,1000000000.0,False,,14,,,,2024-03-04T12:12:00.000Z,20.458936405931063,563603406.2703362,-27.2855,0.0608962,-0.53339438,12.33359915,14.35875946,42.59935626,33.37412043,12011440959.417568,0.4949,20458936405.93,,2024-03-04T12:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-03-04 19:13:46.789679
14,3890,Polygon,MATIC,polygon,1297,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9899142960.602293,10000000000.0,False,,15,,,,2024-03-04T12:12:00.000Z,1.0938648043537305,694750255.3464842,-17.9203,-0.05310961,1.65663256,9.96740475,38.72203605,26.88283876,38.05740836,10828324077.868835,0.4461,10938648043.54,,2024-03-04T12:12:00.000Z,,,,,,2024-03-04 19:13:46.789679
15,11419,Toncoin,TON,toncoin,206,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3468174742.8465657,5103685945.121637,True,,16,3414166606.0,9267201368.676311,,2024-03-04T12:13:00.000Z,2.714337769103091,79036394.52623953,13.0543,0.52759229,2.40001933,28.20007911,33.20691205,22.76909629,14.99307906,9413797694.357834,0.3878,13853127522.48,,2024-03-04T12:13:00.000Z,,,,,,2024-03-04 19:13:46.789679
16,1831,Bitcoin Cash,BCH,bitcoin-cash,849,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19659418.75,19659418.75,False,,17,,,,2024-03-04T12:12:00.000Z,456.6955175669302,1309854128.8598697,-53.5262,-1.30240665,-5.76798305,73.32961611,90.96039706,93.66061601,90.32073337,8978368421.096262,0.3699,9590605868.91,,2024-03-04T12:12:00.000Z,,,,,,2024-03-04 19:13:46.789679
17,7083,Uniswap,UNI,uniswap,951,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem']",1000000000.0,598736139.71,1000000000.0,False,,18,,,1.33714808,2024-03-04T12:12:00.000Z,12.704188548638355,342288977.52533555,-22.4651,1.95737899,-1.69882802,20.05899909,107.05475721,92.95019225,110.44417434,7606456809.759716,0.3134,12704188548.64,5688567267.77013,2024-03-04T12:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-03-04 19:13:46.789679
18,2,Litecoin,LTC,litecoin,1122,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74272774.85750493,84000000.0,False,,19,,,,2024-03-04T12:13:00.000Z,90.20398709521025,643050928.2128671,-28.2365,0.24517385,-1.64354529,29.63084702,32.37873284,38.19153288,25.31998991,6699700424.7718315,0.276,7577134916.0,,2024-03-04T12:13:00.000Z,,,,,,2024-03-04 19:13:46.789679
19,8916,Internet Computer,ICP,internet-computer,218,2021-03-23T00:00:00.000Z,"['platform', 'distributed-computing', 'collectibles-nfts', 'defi', 'privacy', 'interoperability', 'smart-contracts', 'dao', 'wallet', 'storage', 'polychain-capital-portfolio', 'governance', 'launchpad', 'lending-borowing', 'metaverse', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'internet-computer-ecosystem', 'bitcoin-ecosystem', 'real-world-assets', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",,459604032.0892868,515022252.2900631,True,,20,459604005.9786363,6115230196.748359,,2024-03-04T12:12:00.000Z,13.305432757765413,226214252.1216324,17.7887,0.05567635,1.34837471,8.6782476,-0.9561502,-6.52032994,168.758823,6115230544.161862,0.2519,6852593946.6,,2024-03-04T12:12:00.000Z,8916.0,ICP,ICP,internet-computer,ryjl3-tyaaa-aaaaa-aaaba-cai,2024-03-04 19:13:46.789679
0,1,Bitcoin,BTC,bitcoin,10846,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19644375.0,19644375.0,False,,1,,,,2024-03-04T12:17:00.000Z,65050.25810888588,44587508611.90368,105.3792,0.0043683,4.43809715,27.460339,51.25170777,49.77863878,55.59106088,1277871664137.745,52.673,1366055420286.6,,2024-03-04T12:17:00.000Z,,,,,,2024-03-04 19:18:47.868079
1,1027,Ethereum,ETH,ethereum,8494,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120133136.73445426,120133136.73445426,True,,2,,,,2024-03-04T12:17:00.000Z,3501.7855682844433,18165534915.49992,54.8861,-0.08218057,1.86025428,14.83628378,51.9113548,56.24544262,58.48217046,420680484489.4537,17.3402,420680484489.45,,2024-03-04T12:17:00.000Z,,,,,,2024-03-04 19:18:47.868079
2,825,Tether USDt,USDT,tether,76751,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,99515227360.76811,102800078701.88501,True,,3,,,,2024-03-04T12:16:00.000Z,1.0006755701475005,88375813712.05566,32.3363,-0.01179319,0.04320048,0.10021113,0.10349983,-0.02920839,0.09045592,99582456877.59477,4.1047,102869527366.22,,2024-03-04T12:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-03-04 19:18:47.868079
3,1839,BNB,BNB,bnb,2081,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149541613.4668026,149541613.4668026,False,,4,,,,2024-03-04T12:16:00.000Z,417.7750927777675,1797238986.5300033,7.4084,-0.4357984,0.64289324,7.39289367,38.52546872,31.59203278,81.16705513,62474761440.2305,2.5752,62474761440.23,,2024-03-04T12:16:00.000Z,,,,,,2024-03-04 19:18:47.868079
4,5426,Solana,SOL,solana,630,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,442942446.2322949,571043504.0667281,True,,5,,,,2024-03-04T12:17:00.000Z,132.84541870674798,3219001187.1097183,13.8525,0.73632486,3.38330838,31.95937377,34.52081683,33.77816477,120.05121077,58842874732.72042,2.4255,75860513397.51,,2024-03-04T12:17:00.000Z,,,,,,2024-03-04 19:18:47.868079
5,52,XRP,XRP,xrp,1237,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54664031281.0,99987852435.0,False,,6,,,,2024-03-04T12:17:00.000Z,0.654506195970347,2688070260.0377436,16.4496,0.55427327,4.25875603,23.5656585,25.33847559,13.08138662,6.8961428,35777947170.13136,1.4748,65450619597.03,,2024-03-04T12:17:00.000Z,,,,,,2024-03-04 19:18:47.868079
6,3408,USDC,USDC,usd-coin,17008,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,28878787153.309654,28878787153.309654,False,,7,,,,2024-03-04T12:17:00.000Z,1.00002962502999,7423182075.275547,40.3509,-0.01878852,0.01378077,0.00799218,-0.0154055,-0.01619601,0.02976748,28879642688.245148,1.1904,28879642688.25,,2024-03-04T12:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-03-04 19:18:47.868079
7,2010,Cardano,ADA,cardano,1086,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35485670834.303,36671429496.447,False,,8,,,,2024-03-04T12:16:00.000Z,0.7793655917284039,1318901601.876153,37.78,0.31055577,6.7344119,34.7949305,49.24706322,38.87444564,94.76837716,27656310847.655922,1.1398,35071451627.78,,2024-03-04T12:16:00.000Z,,,,,,2024-03-04 19:18:47.868079
8,74,Dogecoin,DOGE,dogecoin,901,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143327356383.7052,143327356383.7052,True,,9,,,,2024-03-04T12:17:00.000Z,0.16098298003786682,5005416275.678067,71.6034,-0.21919135,13.61747107,90.56710333,103.74342776,94.12726083,80.40980135,23073264951.598236,0.951,23073264951.6,,2024-03-04T12:17:00.000Z,,,,,,2024-03-04 19:18:47.868079
9,5805,Avalanche,AVAX,avalanche,674,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,377255658.28268355,435945298.28268355,False,,10,,,,2024-03-04T12:16:00.000Z,43.48719605669215,579363560.4045646,-20.0458,0.84399239,1.37038714,18.74917159,21.66297369,17.05599982,96.90111192,16405790775.235518,0.6761,31310781160.82,,2024-03-04T12:16:00.000Z,,,,,,2024-03-04 19:18:47.868079
10,5994,Shiba Inu,SHIB,shiba-inu,749,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-03-04T12:16:00.000Z,2.6048326072515724e-05,4086662171.195786,-6.751,-0.56145018,16.03275888,174.0040076,186.7423036,169.55482869,179.12382393,15350002723.92965,0.6327,15356376115.79,,2024-03-04T12:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-03-04 19:18:47.868079
11,6636,Polkadot,DOT,polkadot-new,697,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1285571578.5353236,1417832080.2436752,True,,12,,,,2024-03-04T12:16:00.000Z,10.062373320543427,804345186.9104682,43.5226,2.10125408,9.08302995,32.09983539,45.59571893,30.78957523,81.16788533,12935901153.502739,0.5332,14266755697.25,,2024-03-04T12:16:00.000Z,,,,,,2024-03-04 19:18:47.868079
12,1958,TRON,TRX,tron,937,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87950429527.30116,87950540784.34041,True,,13,71659659264.0,10114644670.327372,,2024-03-04T12:16:00.000Z,0.14114837796066262,366009880.89971393,21.7752,0.2006157,0.45906062,2.19996942,21.27521667,32.00905229,37.16265762,12414060468.722126,0.5117,12414076172.47,,2024-03-04T12:16:00.000Z,,,,,,2024-03-04 19:18:47.868079
13,1975,Chainlink,LINK,chainlink,1664,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,587099970.4527867,1000000000.0,False,,14,,,,2024-03-04T12:16:00.000Z,20.475232629469417,562278819.0709937,-27.7754,0.24091647,-0.79044559,12.45113955,14.46266907,42.29674169,33.18458314,12021008471.775429,0.4954,20475232629.47,,2024-03-04T12:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-03-04 19:18:47.868079
14,3890,Polygon,MATIC,polygon,1297,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9899142960.602293,10000000000.0,False,,15,,,,2024-03-04T12:16:00.000Z,1.0978546194398422,694899613.6695231,-18.2183,0.42647971,1.39701805,10.19434693,39.16547273,27.01961374,38.28917689,10867819827.792624,0.4477,10978546194.4,,2024-03-04T12:16:00.000Z,,,,,,2024-03-04 19:18:47.868079
